TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.6,2.35678391959799,0.5497487437185931
2.4,0.6,2.085427135678392,0.44924623115577894
2.4,0.6,2.7939698492462313,0.6904522613065327
2.4,0.6,2.115577889447236,0.47738693467336685
2.4,0.6,2.35678391959799,0.5577889447236182
2.4,0.6,2.628140703517588,0.6502512562814071
2.4,0.6,3.1557788944723617,0.7427135678391961
2.4,0.6,2.0552763819095476,0.4371859296482412
2.4,0.6,2.567839195979899,0.678391959798995
2.4,0.6,2.251256281407035,0.5618090452261306
2.4,0.6,2.115577889447236,0.44120603015075377
2.4,0.6,2.778894472361809,0.6582914572864322
2.4,0.6,2.417085427135678,0.5859296482412061
2.4,0.6,2.64321608040201,0.642211055276382
2.4,0.6,2.35678391959799,0.577889447236181
2.4,0.6,2.628140703517588,0.678391959798995
2.4,0.6,2.477386934673367,0.5819095477386935
2.4,0.6,2.5979899497487438,0.6703517587939699
2.4,0.6,2.1457286432160805,0.5175879396984925
2.4,0.6,2.567839195979899,0.6663316582914574
