TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.4,0.94,1.3919597989949748,0.9195979899497488
1.4,0.94,1.3015075376884422,0.8673366834170855
1.4,0.94,1.4070351758793969,0.9316582914572866
1.4,0.94,1.3316582914572863,0.8432160804020101
1.4,0.94,1.2562814070351758,0.863316582914573
1.4,0.94,1.3015075376884422,0.7748743718592965
1.4,0.94,1.4070351758793969,0.9035175879396986
1.4,0.94,1.4070351758793969,0.7829145728643216
1.4,0.94,1.3165829145728642,0.807035175879397
1.4,0.94,1.3618090452261307,0.835175879396985
1.4,0.94,1.4371859296482412,0.8954773869346735
1.4,0.94,1.3015075376884422,0.762814070351759
1.4,0.94,1.3618090452261307,0.8391959798994975
1.4,0.94,1.3316582914572863,0.8994974874371859
1.4,0.94,1.4673366834170853,0.8994974874371859
1.4,0.94,1.3618090452261307,0.835175879396985
1.4,0.94,1.3015075376884422,0.8271356783919599
1.4,0.94,1.3165829145728642,0.8391959798994975
1.4,0.94,1.3165829145728642,0.8793969849246233
1.4,0.94,1.3015075376884422,0.5417085427135679
