TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.2,0.94,2.2814070351758793,0.9437185929648242
2.2,0.94,1.9195979899497488,0.8190954773869348
2.2,0.94,2.2060301507537687,0.907537688442211
2.2,0.94,2.0100502512562812,0.8472361809045228
2.2,0.94,2.100502512562814,0.8592964824120604
2.2,0.94,2.085427135678392,0.9437185929648242
2.2,0.94,1.6030150753768844,0.6180904522613067
2.2,0.94,2.040201005025126,0.8874371859296484
2.2,0.94,2.522613065326633,0.9638190954773871
2.2,0.94,2.5829145728643215,0.9758793969849247
2.2,0.94,2.0100502512562812,0.7668341708542714
2.2,0.94,2.085427135678392,0.9437185929648242
2.2,0.94,2.251256281407035,0.8914572864321608
2.2,0.94,1.9949748743718594,0.8592964824120604
2.2,0.94,2.1457286432160805,0.9437185929648242
2.2,0.94,2.477386934673367,0.8994974874371859
2.2,0.94,1.7839195979899496,0.7025125628140705
2.2,0.94,2.1758793969849246,0.9316582914572866
2.2,0.94,2.0100502512562812,0.9396984924623117
2.2,0.94,1.829145728643216,0.9115577889447237
