TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.6,1.5728643216080402,0.6341708542713569
1.6,0.6,1.4522613065326633,0.48140703517587946
1.6,0.6,1.6934673366834172,0.6542713567839197
1.6,0.6,1.6482412060301508,0.7105527638190956
1.6,0.6,1.8592964824120601,0.8271356783919599
1.6,0.6,1.5728643216080402,0.6301507537688442
1.6,0.6,1.6633165829145728,0.6020100502512563
1.6,0.6,1.7236180904522613,0.7909547738693468
1.6,0.6,1.4824120603015074,0.5618090452261306
1.6,0.6,1.6633165829145728,0.6020100502512563
1.6,0.6,1.829145728643216,0.6984924623115578
1.6,0.6,1.5728643216080402,0.5618090452261306
1.6,0.6,1.4974874371859297,0.41306532663316586
1.6,0.6,1.5879396984924623,0.5819095477386935
1.6,0.6,1.8442211055276383,0.7949748743718594
1.6,0.6,1.678391959798995,0.7105527638190956
1.6,0.6,1.557788944723618,0.5899497487437186
1.6,0.6,1.5276381909547738,0.642211055276382
1.6,0.6,1.678391959798995,0.6180904522613067
1.6,0.6,1.7537688442211055,0.7748743718592965
