TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.9,2.130653266331658,0.8030150753768845
2.4,0.9,2.3718592964824117,0.8834170854271357
2.4,0.9,1.964824120603015,0.7226130653266332
2.4,0.9,2.7638190954773867,0.9839195979899498
2.4,0.9,2.959798994974874,0.9678391959798995
2.4,0.9,2.7939698492462313,0.9638190954773871
2.4,0.9,2.959798994974874,0.8994974874371859
2.4,0.9,2.4020100502512562,0.9195979899497488
2.4,0.9,2.5829145728643215,0.9195979899497488
2.4,0.9,1.8894472361809045,0.6703517587939699
2.4,0.9,2.658291457286432,0.9638190954773871
2.4,0.9,2.0100502512562812,0.8150753768844221
2.4,0.9,1.979899497487437,0.8190954773869348
2.4,0.9,2.115577889447236,0.8954773869346735
2.4,0.9,2.959798994974874,0.927638190954774
2.4,0.9,1.5728643216080402,0.5537688442211055
2.4,0.9,2.658291457286432,0.8552763819095479
2.4,0.9,1.9949748743718594,0.7708542713567841
2.4,0.9,2.4472361809045227,0.9356783919597991
2.4,0.9,2.64321608040201,0.9356783919597991
