TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.4,0.7,1.2261306532663316,0.31658291457286436
1.4,0.7,1.271356783919598,0.38090452261306534
1.4,0.7,1.3618090452261307,0.5899497487437186
1.4,0.7,1.3919597989949748,0.7427135678391961
1.4,0.7,1.2412060301507537,0.4090452261306533
1.4,0.7,1.3919597989949748,0.7507537688442212
1.4,0.7,1.3618090452261307,0.8271356783919599
1.4,0.7,1.3618090452261307,0.6060301507537689
1.4,0.7,1.4070351758793969,0.7829145728643216
1.4,0.7,1.4974874371859297,0.8150753768844221
1.4,0.7,1.2261306532663316,0.3929648241206031
1.4,0.7,1.4673366834170853,0.9115577889447237
1.4,0.7,1.4371859296482412,0.9155778894472362
1.4,0.7,1.3768844221105527,0.8713567839195981
1.4,0.7,1.2412060301507537,0.4371859296482412
1.4,0.7,1.3165829145728642,0.5296482412060302
1.4,0.7,1.5276381909547738,0.7869346733668343
1.4,0.7,1.4371859296482412,0.7547738693467336
1.4,0.7,1.4522613065326633,0.8753768844221106
1.4,0.7,1.3618090452261307,0.5738693467336684
