TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.2,0.8,1.9346733668341707,0.7386934673366834
2.2,0.8,2.130653266331658,0.8552763819095479
2.2,0.8,2.6733668341708543,0.835175879396985
2.2,0.8,2.2361809045226133,0.8110552763819097
2.2,0.8,2.7638190954773867,0.8834170854271357
2.2,0.8,2.2361809045226133,0.8592964824120604
2.2,0.8,2.1457286432160805,0.7226130653266332
2.2,0.8,2.35678391959799,0.807035175879397
2.2,0.8,3.0351758793969847,0.9477386934673369
2.2,0.8,2.3266331658291457,0.9517587939698493
2.2,0.8,2.6130653266331656,0.9638190954773871
2.2,0.8,1.7386934673366834,0.5698492462311558
2.2,0.8,1.9195979899497488,0.7266331658291458
2.2,0.8,2.4020100502512562,0.8753768844221106
2.2,0.8,2.8391959798994977,0.9758793969849247
2.2,0.8,1.979899497487437,0.734673366834171
2.2,0.8,2.2814070351758793,0.8150753768844221
2.2,0.8,1.7537688442211055,0.577889447236181
2.2,0.8,2.0251256281407035,0.7587939698492463
2.2,0.8,2.4623115577889445,0.8150753768844221
