TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.5,1.8743718592964824,0.762814070351759
1.6,0.5,1.8592964824120601,0.6462311557788945
1.6,0.5,1.557788944723618,0.4894472361809046
1.6,0.5,1.7537688442211055,0.6221105527638191
1.6,0.5,1.678391959798995,0.5819095477386935
1.6,0.5,1.7386934673366834,0.5698492462311558
1.6,0.5,1.5879396984924623,0.4170854271356784
1.6,0.5,1.7236180904522613,0.5618090452261306
1.6,0.5,1.6030150753768844,0.5015075376884423
1.6,0.5,1.4824120603015074,0.31658291457286436
1.6,0.5,1.7989949748743719,0.5859296482412061
1.6,0.5,1.678391959798995,0.6060301507537689
1.6,0.5,1.5125628140703518,0.4532663316582915
1.6,0.5,1.6482412060301508,0.6221105527638191
1.6,0.5,1.6934673366834172,0.5537688442211055
1.6,0.5,1.3618090452261307,0.2763819095477387
1.6,0.5,1.4070351758793969,0.3206030150753769
1.6,0.5,1.7537688442211055,0.6663316582914574
1.6,0.5,1.678391959798995,0.5497487437185931
1.6,0.5,1.6030150753768844,0.5296482412060302
