TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.2,0.6,1.1809045226130652,0.8030150753768845
1.2,0.6,1.2412060301507537,0.6020100502512563
1.2,0.6,1.3467336683417086,0.8713567839195981
1.2,0.6,1.0904522613065326,0.41306532663316586
1.2,0.6,1.120603015075377,0.8190954773869348
1.2,0.6,1.2864321608040201,0.8472361809045228
1.2,0.6,1.1658291457286432,0.35678391959798994
1.2,0.6,1.2412060301507537,0.8231155778894472
1.2,0.6,1.2562814070351758,0.7025125628140705
1.2,0.6,1.2412060301507537,0.8391959798994975
1.2,0.6,1.2110552763819096,0.6743718592964825
1.2,0.6,1.120603015075377,0.7989949748743719
1.2,0.6,1.0301507537688441,0.5979899497487438
1.2,0.6,1.2261306532663316,0.8512562814070352
1.2,0.6,1.1809045226130652,0.6984924623115578
1.2,0.6,1.3618090452261307,0.8190954773869348
1.2,0.6,1.1809045226130652,0.7788944723618092
1.2,0.6,1.1055276381909547,0.3929648241206031
1.2,0.6,1.2110552763819096,0.421105527638191
1.2,0.6,1.2261306532663316,0.42512562814070354
