TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.5,2.417085427135678,0.5055276381909548
2.4,0.5,2.567839195979899,0.5899497487437186
2.4,0.5,2.628140703517588,0.5899497487437186
2.4,0.5,2.567839195979899,0.5819095477386935
2.4,0.5,2.492462311557789,0.5256281407035177
2.4,0.5,2.4020100502512562,0.4894472361809046
2.4,0.5,2.251256281407035,0.41306532663316586
2.4,0.5,2.1457286432160805,0.3487437185929648
2.4,0.5,2.3115577889447234,0.47738693467336685
2.4,0.5,2.1758793969849246,0.3929648241206031
2.4,0.5,2.1758793969849246,0.38090452261306534
2.4,0.5,2.1758793969849246,0.35678391959798994
2.4,0.5,2.8542713567839195,0.6180904522613067
2.4,0.5,2.130653266331658,0.36884422110552767
2.4,0.5,2.3869346733668344,0.4613065326633166
2.4,0.5,2.7185929648241203,0.6261306532663318
2.4,0.5,2.4623115577889445,0.5055276381909548
2.4,0.5,2.507537688442211,0.5336683417085428
2.4,0.5,2.4472361809045227,0.48140703517587946
2.4,0.5,2.2211055276381906,0.421105527638191
