TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.8,3.170854271356784,0.8914572864321608
2.6,0.8,2.8693467336683414,0.8391959798994975
2.6,0.8,2.35678391959799,0.7708542713567841
2.6,0.8,3.5326633165829144,0.8914572864321608
2.6,0.8,2.492462311557789,0.7547738693467336
2.6,0.8,2.3718592964824117,0.6703517587939699
2.6,0.8,2.778894472361809,0.863316582914573
2.6,0.8,3.4422110552763816,0.9195979899497488
2.6,0.8,2.7035175879396984,0.807035175879397
2.6,0.8,2.1608040201005023,0.6582914572864322
2.6,0.8,2.190954773869347,0.7507537688442212
2.6,0.8,2.4321608040201004,0.7185929648241207
2.6,0.8,2.92964824120603,0.8391959798994975
2.6,0.8,3.0050251256281406,0.8673366834170855
2.6,0.8,2.5376884422110555,0.762814070351759
2.6,0.8,2.7638190954773867,0.8271356783919599
2.6,0.8,2.341708542713568,0.7547738693467336
2.6,0.8,2.2361809045226133,0.6542713567839197
2.6,0.8,2.5979899497487438,0.762814070351759
2.6,0.8,2.5527638190954773,0.8030150753768845
