TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.2,0.7,1.1959798994974875,0.33668341708542715
1.2,0.7,1.2562814070351758,0.6904522613065327
1.2,0.7,1.0301507537688441,0.7748743718592965
1.2,0.7,1.3165829145728642,0.6703517587939699
1.2,0.7,1.1658291457286432,0.6221105527638191
1.2,0.7,1.1658291457286432,0.577889447236181
1.2,0.7,1.2110552763819096,0.807035175879397
1.2,0.7,1.0904522613065326,0.6904522613065327
1.2,0.7,1.1055276381909547,0.40502512562814075
1.2,0.7,1.2110552763819096,0.8713567839195981
1.2,0.7,1.135678391959799,0.3407035175879397
1.2,0.7,1.3015075376884422,0.8432160804020101
1.2,0.7,1.1959798994974875,0.6502512562814071
1.2,0.7,1.2412060301507537,0.7829145728643216
1.2,0.7,1.0452261306532664,0.4291457286432161
1.2,0.7,1.120603015075377,0.5497487437185931
1.2,0.7,1.2110552763819096,0.8592964824120604
1.2,0.7,1.0904522613065326,0.47738693467336685
1.2,0.7,1.2412060301507537,0.6462311557788945
1.2,0.7,1.1055276381909547,0.3487437185929648
