TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.8,1.5728643216080402,0.6944723618090454
1.6,0.8,1.4974874371859297,0.7427135678391961
1.6,0.8,1.6482412060301508,0.7587939698492463
1.6,0.8,1.7989949748743719,0.8874371859296484
1.6,0.8,1.7989949748743719,0.927638190954774
1.6,0.8,1.4221105527638191,0.7507537688442212
1.6,0.8,1.7688442211055277,0.9155778894472362
1.6,0.8,1.6482412060301508,0.7306532663316583
1.6,0.8,1.4673366834170853,0.8552763819095479
1.6,0.8,1.5728643216080402,0.8391959798994975
1.6,0.8,1.7537688442211055,0.8552763819095479
1.6,0.8,1.6331658291457285,0.7788944723618092
1.6,0.8,1.6331658291457285,0.8030150753768845
1.6,0.8,1.678391959798995,0.8512562814070352
1.6,0.8,1.4974874371859297,0.6984924623115578
1.6,0.8,1.4522613065326633,0.5417085427135679
1.6,0.8,1.6482412060301508,0.863316582914573
1.6,0.8,1.6331658291457285,0.9115577889447237
1.6,0.8,1.5728643216080402,0.7467336683417085
1.6,0.8,1.6331658291457285,0.8512562814070352
