TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.8,0.5,1.6633165829145728,0.3648241206030151
1.8,0.5,1.6633165829145728,0.4170854271356784
1.8,0.5,1.7688442211055277,0.46934673366834173
1.8,0.5,1.8592964824120601,0.5135678391959799
1.8,0.5,2.040201005025126,0.6020100502512563
1.8,0.5,1.8442211055276383,0.5417085427135679
1.8,0.5,2.0552763819095476,0.6904522613065327
1.8,0.5,1.7236180904522613,0.44924623115577894
1.8,0.5,1.9045226130653266,0.5497487437185931
1.8,0.5,1.964824120603015,0.6381909547738693
1.8,0.5,1.814070351758794,0.4974874371859297
1.8,0.5,1.8743718592964824,0.5618090452261306
1.8,0.5,1.964824120603015,0.6060301507537689
1.8,0.5,1.8894472361809045,0.5859296482412061
1.8,0.5,1.979899497487437,0.6341708542713569
1.8,0.5,1.7839195979899496,0.4733668341708543
1.8,0.5,1.7688442211055277,0.4371859296482412
1.8,0.5,1.6030150753768844,0.3206030150753769
1.8,0.5,1.678391959798995,0.3648241206030151
1.8,0.5,1.7236180904522613,0.43316582914572865
