TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.5,2.1608040201005023,0.29246231155778896
2.6,0.5,2.8693467336683414,0.5738693467336684
2.6,0.5,3.065326633165829,0.642211055276382
2.6,0.5,2.8241206030150754,0.5738693467336684
2.6,0.5,2.3718592964824117,0.3929648241206031
2.6,0.5,2.266331658291457,0.36080402010050255
2.6,0.5,2.8542713567839195,0.5899497487437186
2.6,0.5,2.7336683417085426,0.5457286432160804
2.6,0.5,2.7185929648241203,0.5296482412060302
2.6,0.5,2.4623115577889445,0.4653266331658292
2.6,0.5,2.477386934673367,0.4733668341708543
2.6,0.5,2.8844221105527637,0.5899497487437186
2.6,0.5,2.914572864321608,0.6180904522613067
2.6,0.5,2.5979899497487438,0.46934673366834173
2.6,0.5,2.492462311557789,0.44924623115577894
2.6,0.5,2.778894472361809,0.5698492462311558
2.6,0.5,3.080402010050251,0.6582914572864322
2.6,0.5,2.4020100502512562,0.4090452261306533
2.6,0.5,2.5376884422110555,0.4894472361809046
2.6,0.5,2.4623115577889445,0.4532663316582915
