TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.8,0.8,3.0351758793969847,0.8110552763819097
2.8,0.8,3.1407035175879394,0.8432160804020101
2.8,0.8,2.477386934673367,0.7748743718592965
2.8,0.8,2.4020100502512562,0.6984924623115578
2.8,0.8,2.959798994974874,0.8030150753768845
2.8,0.8,2.9748743718592965,0.8110552763819097
2.8,0.8,3.1407035175879394,0.8150753768844221
2.8,0.8,2.341708542713568,0.734673366834171
2.8,0.8,2.4321608040201004,0.7788944723618092
2.8,0.8,2.6884422110552766,0.7869346733668343
2.8,0.8,3.758793969849246,0.8874371859296484
2.8,0.8,2.8542713567839195,0.835175879396985
2.8,0.8,2.9447236180904524,0.8110552763819097
2.8,0.8,2.6733668341708543,0.7547738693467336
2.8,0.8,3.6683417085427132,0.8874371859296484
2.8,0.8,2.4623115577889445,0.7427135678391961
2.8,0.8,2.040201005025126,0.6221105527638191
2.8,0.8,2.778894472361809,0.7587939698492463
2.8,0.8,2.3718592964824117,0.6944723618090454
2.8,0.8,2.9447236180904524,0.762814070351759
