TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.975,1.557788944723618,0.9195979899497488
1.6,0.975,1.4673366834170853,0.7065326633165829
1.6,0.975,1.542713567839196,0.8874371859296484
1.6,0.975,1.6180904522613067,0.8954773869346735
1.6,0.975,1.6934673366834172,0.8954773869346735
1.6,0.975,1.3768844221105527,0.46934673366834173
1.6,0.975,1.6030150753768844,0.8954773869346735
1.6,0.975,1.5125628140703518,0.8673366834170855
1.6,0.975,1.4371859296482412,0.8793969849246233
1.6,0.975,1.4974874371859297,0.835175879396985
1.6,0.975,1.4824120603015074,0.8713567839195981
1.6,0.975,1.5276381909547738,0.9035175879396986
1.6,0.975,1.3768844221105527,0.6582914572864322
1.6,0.975,1.4070351758793969,0.7587939698492463
1.6,0.975,1.4974874371859297,0.8914572864321608
1.6,0.975,1.5728643216080402,0.8874371859296484
1.6,0.975,1.6030150753768844,0.8150753768844221
1.6,0.975,1.542713567839196,0.9396984924623117
1.6,0.975,1.6331658291457285,0.9115577889447237
1.6,0.975,1.6180904522613067,0.9517587939698493
