TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.8,0.9,1.4673366834170853,0.6020100502512563
1.8,0.9,1.8442211055276383,0.907537688442211
1.8,0.9,1.7839195979899496,0.9356783919597991
1.8,0.9,1.949748743718593,0.9517587939698493
1.8,0.9,1.7989949748743719,0.9316582914572866
1.8,0.9,1.678391959798995,0.8512562814070352
1.8,0.9,1.9195979899497488,0.9638190954773871
1.8,0.9,1.829145728643216,0.8753768844221106
1.8,0.9,1.8894472361809045,0.9477386934673369
1.8,0.9,1.6030150753768844,0.734673366834171
1.8,0.9,1.3768844221105527,0.5658291457286433
1.8,0.9,1.678391959798995,0.734673366834171
1.8,0.9,1.6331658291457285,0.734673366834171
1.8,0.9,1.6482412060301508,0.6582914572864322
1.8,0.9,1.6180904522613067,0.8432160804020101
1.8,0.9,1.8442211055276383,0.9115577889447237
1.8,0.9,1.9195979899497488,0.9597989949748744
1.8,0.9,1.678391959798995,0.9115577889447237
1.8,0.9,1.557788944723618,0.6743718592964825
1.8,0.9,1.4371859296482412,0.521608040201005
