TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.4,0.9,1.3015075376884422,0.8472361809045228
1.4,0.9,1.3467336683417086,0.8753768844221106
1.4,0.9,1.2412060301507537,0.421105527638191
1.4,0.9,1.4371859296482412,0.8793969849246233
1.4,0.9,1.4974874371859297,0.9115577889447237
1.4,0.9,1.3618090452261307,0.7226130653266332
1.4,0.9,1.3919597989949748,0.7788944723618092
1.4,0.9,1.4070351758793969,0.8231155778894472
1.4,0.9,1.2864321608040201,0.8592964824120604
1.4,0.9,1.3919597989949748,0.8673366834170855
1.4,0.9,1.3618090452261307,0.8673366834170855
1.4,0.9,1.4522613065326633,0.9035175879396986
1.4,0.9,1.3919597989949748,0.863316582914573
1.4,0.9,1.3467336683417086,0.6864321608040201
1.4,0.9,1.3467336683417086,0.8311557788944723
1.4,0.9,1.4070351758793969,0.9236180904522613
1.4,0.9,1.4824120603015074,0.8834170854271357
1.4,0.9,1.4522613065326633,0.8874371859296484
1.4,0.9,1.4974874371859297,0.9115577889447237
1.4,0.9,1.2864321608040201,0.642211055276382
