TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
3.0,0.5,2.7939698492462313,0.46934673366834173
3.0,0.5,2.9748743718592965,0.5055276381909548
3.0,0.5,3.050251256281407,0.5055276381909548
3.0,0.5,3.638190954773869,0.6542713567839197
3.0,0.5,3.1105527638190953,0.5256281407035177
3.0,0.5,2.9748743718592965,0.49346733668341713
3.0,0.5,3.080402010050251,0.5015075376884423
3.0,0.5,3.3819095477386933,0.577889447236181
3.0,0.5,3.2462311557788945,0.5698492462311558
3.0,0.5,3.1105527638190953,0.5175879396984925
3.0,0.5,3.3819095477386933,0.6020100502512563
3.0,0.5,2.748743718592965,0.39698492462311563
3.0,0.5,3.472361809045226,0.5979899497487438
3.0,0.5,3.0954773869346734,0.521608040201005
3.0,0.5,2.8241206030150754,0.4532663316582915
3.0,0.5,2.5527638190954773,0.3407035175879397
3.0,0.5,2.9899497487437188,0.5055276381909548
3.0,0.5,2.6733668341708543,0.36884422110552767
3.0,0.5,3.1105527638190953,0.5256281407035177
3.0,0.5,3.1557788944723617,0.5658291457286433
