TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.0,0.9,1.4070351758793969,0.4452261306532663
2.0,0.9,1.979899497487437,0.9195979899497488
2.0,0.9,1.949748743718593,0.9035175879396986
2.0,0.9,2.085427135678392,0.9477386934673369
2.0,0.9,1.5276381909547738,0.5417085427135679
2.0,0.9,2.115577889447236,0.9437185929648242
2.0,0.9,2.1758793969849246,0.9195979899497488
2.0,0.9,1.829145728643216,0.8994974874371859
2.0,0.9,2.1758793969849246,0.9396984924623117
2.0,0.9,1.829145728643216,0.8592964824120604
2.0,0.9,1.7688442211055277,0.835175879396985
2.0,0.9,1.9346733668341707,0.8552763819095479
2.0,0.9,2.0703517587939695,0.9115577889447237
2.0,0.9,2.100502512562814,0.8954773869346735
2.0,0.9,1.979899497487437,0.8793969849246233
2.0,0.9,1.8592964824120601,0.7668341708542714
2.0,0.9,2.1608040201005023,0.9597989949748744
2.0,0.9,1.814070351758794,0.7869346733668343
2.0,0.9,2.2814070351758793,0.9437185929648242
2.0,0.9,1.6934673366834172,0.7547738693467336
