w1,w2,w3,w4,score,n_selected,threshold
0.8,0.9,0.1,0.9,0.4205643,50000,0.035278380656851724
0.9,0.9,0.1,0.9,0.42072242,50000,0.035362019891967876
0.7,0.9,0.1,0.9,0.42090732,50000,0.0351028149604926
0.8,0.9,0.1,0.8,0.42123955,50000,0.03550898707844218
0.7,0.9,0.1,0.8,0.4213732,50000,0.03534280906630555
0.7,0.8,0.1,0.9,0.42147788,50000,0.03501465765241149
0.8,0.8,0.1,0.9,0.42150116,50000,0.035138098178546726
0.8,0.8,0.1,0.8,0.421764,50000,0.035402218795711496
0.7,0.8,0.1,0.8,0.42180854,50000,0.03528450687690317
0.9,0.8,0.1,0.9,0.42187777,50000,0.035215054844593086
0.9,0.9,0.1,0.8,0.421951,50000,0.035601347683437326
0.8,0.9,0.1,0.7,0.42209673,50000,0.03574524325053359
0.7,0.9,0.1,0.7,0.42216587,50000,0.03561331089452942
0.6,0.9,0.1,0.9,0.42228764,50000,0.03486059084642596
0.9,0.8,0.1,0.8,0.42231897,50000,0.03546271478163188
0.7,0.8,0.1,0.7,0.42237258,50000,0.035545514099548293
0.6,0.9,0.1,0.8,0.4224082,50000,0.035120340910115184
0.7,0.7,0.1,0.9,0.42250055,50000,0.03484246688073823
0.8,0.7,0.1,0.9,0.42251116,50000,0.034947052914773076
0.6,0.8,0.1,0.8,0.4225521,50000,0.03507021033136799
0.9,0.8,0.1,0.7,0.42264324,50000,0.0356796870163076
0.6,0.7,0.1,0.8,0.42266518,50000,0.0349845525204019
0.6,0.8,0.1,0.9,0.42269236,50000,0.03478861205234314
0.6,0.9,0.1,0.7,0.42269248,50000,0.03538918273236529
0.6,0.8,0.1,0.7,0.42275572,50000,0.03536372452527191
0.6,0.7,0.1,0.9,0.42277503,50000,0.03466467477503201
0.9,0.7,0.1,0.9,0.4227959,50000,0.034982099308100374
0.7,0.7,0.1,0.8,0.42279947,50000,0.03514197266388918
0.9,0.9,0.1,0.7,0.4228387,50000,0.03580784767073358
0.8,0.7,0.1,0.8,0.42299074,50000,0.035212392506978864
0.8,0.8,0.1,0.7,0.42301258,50000,0.03565222525373098
0.8,0.9,0.1,0.6,0.42310193,50000,0.03597642993868917
0.7,0.9,0.1,0.6,0.423106,50000,0.03584949737299861
0.7,0.7,0.1,0.7,0.4232362,50000,0.03544178707210805
0.6,0.9,0.1,0.6,0.42324245,50000,0.03564798061268658
0.6,0.7,0.1,0.7,0.42324978,50000,0.035294466626883285
0.6,0.8,0.1,0.6,0.42345902,50000,0.03564806126656355
