w1,w2,w3,w4,score,n_selected,threshold
0.3,0.7,0.8,0.2,0.22019681,50000,0.04586177287810095
0.3,0.8,0.8,0.2,0.22022186,50000,0.045774661890864106
0.4,0.8,0.9,0.3,0.22024168,50000,0.04592377191362656
0.3,0.6,0.7,0.2,0.22027907,50000,0.04591299099935895
0.4,0.7,0.8,0.2,0.22029972,50000,0.04590849741664483
0.3,0.7,0.7,0.2,0.22030763,50000,0.04581409958375438
0.4,0.7,0.9,0.2,0.22031032,50000,0.04592295130856294
0.3,0.6,0.6,0.2,0.2203267,50000,0.0458497622032632
0.4,0.8,0.9,0.2,0.2203475,50000,0.04586638260542776
0.5,0.8,0.9,0.3,0.22035164,50000,0.0459360705115262
0.3,0.5,0.6,0.2,0.22038725,50000,0.045976779188335
0.4,0.9,0.9,0.3,0.22039516,50000,0.04583698068194805
0.5,0.7,0.9,0.3,0.22040904,50000,0.04595829397032794
0.3,0.7,0.8,0.3,0.2204189,50000,0.04588834441298783
0.3,0.8,0.9,0.3,0.2204308,50000,0.04583613460771108
0.4,0.9,0.9,0.2,0.22044255,50000,0.04577222807456313
0.2,0.5,0.5,0.2,0.22044389,50000,0.045844138566143985
0.2,0.3,0.4,0.1,0.22045076,50000,0.0459320469242769
0.4,0.6,0.8,0.2,0.22045076,50000,0.0459320469242769
0.6,0.5,0.8,0.3,0.220457,50000,0.045823125276174693
0.3,0.5,0.7,0.2,0.22045828,50000,0.0459277533589525
0.4,0.7,0.7,0.3,0.2204766,50000,0.045888258505446686
0.3,0.8,0.9,0.2,0.22047678,50000,0.04578456834837064
0.2,0.4,0.5,0.2,0.22048213,50000,0.04592055525852565
0.4,0.7,0.7,0.2,0.22049199,50000,0.045795768848685366
0.5,0.8,0.9,0.2,0.2205001,50000,0.04584756144880981
0.3,0.5,0.5,0.2,0.22050142,50000,0.0458586992091461
0.3,0.4,0.5,0.2,0.22050801,50000,0.04598211656916608
0.2,0.5,0.5,0.1,0.22050901,50000,0.045735010031505124
0.5,0.9,0.9,0.3,0.22051215,50000,0.04584372547066708
0.3,0.6,0.8,0.2,0.22051889,50000,0.04588598636061526
0.3,0.9,0.9,0.2,0.22052261,50000,0.045729186883422604
0.2,0.6,0.6,0.1,0.22052674,50000,0.045680699512051476
0.5,0.7,0.9,0.4,0.22053358,50000,0.04601207093420647
0.4,0.6,0.7,0.3,0.22053626,50000,0.04598624464839726
0.4,0.5,0.6,0.2,0.22054897,50000,0.045902949193563906
0.3,0.7,0.9,0.2,0.22055037,50000,0.045810464113301023
0.4,0.8,0.8,0.3,0.22055142,50000,0.0458650511552956
0.4,0.8,0.8,0.2,0.22055897,50000,0.04578637970687016
0.2,0.4,0.4,0.1,0.22055897,50000,0.04578637970687016
0.4,0.6,0.8,0.3,0.22056094,50000,0.04599723261825425
0.3,0.5,0.6,0.1,0.22056133,50000,0.04582712873712894
0.4,0.7,0.9,0.3,0.22056352,50000,0.045968927176625235
0.5,0.9,0.9,0.4,0.22056542,50000,0.04589861123845598
0.3,0.8,0.8,0.3,0.22056933,50000,0.04581154290935993
0.5,0.8,0.9,0.4,0.22057414,50000,0.04597549608095906
0.4,0.8,0.9,0.4,0.22058277,50000,0.045944741734460476
0.5,0.8,0.8,0.3,0.22058912,50000,0.04584377688621
0.3,0.6,0.7,0.3,0.22058958,50000,0.04594184506613845
0.4,0.7,0.8,0.3,0.22059098,50000,0.045971647689405815
0.1,0.3,0.3,0.1,0.220605,50000,0.0457624968153594
0.3,0.9,0.9,0.3,0.220605,50000,0.0457624968153594
0.2,0.6,0.6,0.2,0.220605,50000,0.0457624968153594
0.2,0.5,0.6,0.2,0.22060548,50000,0.045850061164283716
0.2,0.4,0.5,0.1,0.22061375,50000,0.045857244727348125
0.2,0.4,0.4,0.2,0.22061378,50000,0.04591930148919465
0.3,0.6,0.6,0.3,0.22061378,50000,0.04591930148919465
0.4,0.8,0.8,0.4,0.22061378,50000,0.04591930148919465
0.1,0.2,0.2,0.1,0.22061378,50000,0.04591930148919465
0.4,0.6,0.7,0.2,0.22061518,50000,0.04593576100329448
0.6,0.7,0.9,0.3,0.22063884,50000,0.04593095805484697
0.4,0.6,0.9,0.2,0.2206393,50000,0.045850138291550185
0.4,0.5,0.8,0.2,0.22064045,50000,0.04583765401711562
0.4,0.6,0.9,0.3,0.22064081,50000,0.045920104725036506
0.4,0.4,0.8,0.2,0.22065169,50000,0.0456931843590508
0.2,0.2,0.4,0.1,0.22065169,50000,0.0456931843590508
0.4,0.9,0.8,0.3,0.22065535,50000,0.04576454095235498
0.3,0.6,0.7,0.1,0.22065559,50000,0.045784295993911116
