TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.94,2.115577889447236,0.8552763819095479
2.4,0.94,2.0251256281407035,0.8874371859296484
2.4,0.94,2.492462311557789,0.9035175879396986
2.4,0.94,3.050251256281407,0.9718592964824122
2.4,0.94,2.35678391959799,0.9638190954773871
2.4,0.94,2.3869346733668344,0.9758793969849247
2.4,0.94,2.4321608040201004,0.9597989949748744
2.4,0.94,2.1457286432160805,0.8673366834170855
2.4,0.94,2.0552763819095476,0.807035175879397
2.4,0.94,2.5979899497487438,0.9678391959798995
2.4,0.94,2.190954773869347,0.9316582914572866
2.4,0.94,1.6180904522613067,0.6864321608040201
2.4,0.94,1.6030150753768844,0.614070351758794
2.4,0.94,2.1608040201005023,0.8954773869346735
2.4,0.94,2.2814070351758793,0.8954773869346735
2.4,0.94,2.507537688442211,0.955778894472362
2.4,0.94,2.522613065326633,0.9798994974874373
2.4,0.94,1.9949748743718594,0.714572864321608
2.4,0.94,1.8442211055276383,0.8030150753768845
2.4,0.94,2.6884422110552766,0.9477386934673369
