TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.975,2.4472361809045227,0.9356783919597991
2.6,0.975,2.5527638190954773,0.9758793969849247
2.6,0.975,2.6884422110552766,0.9839195979899498
2.6,0.975,2.8844221105527637,0.9597989949748744
2.6,0.975,2.5376884422110555,0.9316582914572866
2.6,0.975,2.492462311557789,0.9356783919597991
2.6,0.975,2.2964824120603016,0.9035175879396986
2.6,0.975,2.3869346733668344,0.9678391959798995
2.6,0.975,2.3115577889447234,0.8914572864321608
2.6,0.975,3.050251256281407,0.9718592964824122
2.6,0.975,2.6733668341708543,0.9718592964824122
2.6,0.975,2.492462311557789,0.9638190954773871
2.6,0.975,2.4623115577889445,0.9798994974874373
2.6,0.975,2.658291457286432,0.9718592964824122
2.6,0.975,2.5829145728643215,0.9718592964824122
2.6,0.975,2.748743718592965,0.927638190954774
2.6,0.975,2.92964824120603,0.9758793969849247
2.6,0.975,2.417085427135678,0.9718592964824122
2.6,0.975,2.809045226130653,0.9597989949748744
2.6,0.975,2.417085427135678,0.9155778894472362
