TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.8,0.975,3.2613065326633164,0.9678391959798995
2.8,0.975,2.522613065326633,0.9798994974874373
2.8,0.975,2.8241206030150754,0.9638190954773871
2.8,0.975,2.417085427135678,0.8914572864321608
2.8,0.975,3.1105527638190953,0.9718592964824122
2.8,0.975,2.3115577889447234,0.9316582914572866
2.8,0.975,2.6733668341708543,0.9396984924623117
2.8,0.975,2.35678391959799,0.9517587939698493
2.8,0.975,3.020100502512563,0.9879396984924624
2.8,0.975,3.185929648241206,0.9839195979899498
2.8,0.975,2.7185929648241203,0.9798994974874373
2.8,0.975,2.8542713567839195,0.9437185929648242
2.8,0.975,2.8241206030150754,0.9437185929648242
2.8,0.975,3.517587939698492,0.9678391959798995
2.8,0.975,2.8844221105527637,0.9638190954773871
2.8,0.975,2.9447236180904524,0.9638190954773871
2.8,0.975,2.4472361809045227,0.8914572864321608
2.8,0.975,2.7185929648241203,0.9195979899497488
2.8,0.975,3.0351758793969847,0.9638190954773871
2.8,0.975,2.7939698492462313,0.9758793969849247
