TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.7,2.2060301507537687,0.6381909547738693
2.4,0.7,2.5527638190954773,0.734673366834171
2.4,0.7,2.4321608040201004,0.7467336683417085
2.4,0.7,2.35678391959799,0.6341708542713569
2.4,0.7,2.35678391959799,0.6100502512562815
2.4,0.7,2.64321608040201,0.7226130653266332
2.4,0.7,2.0552763819095476,0.5698492462311558
2.4,0.7,1.6934673366834172,0.36884422110552767
2.4,0.7,2.0703517587939695,0.6100502512562815
2.4,0.7,2.130653266331658,0.614070351758794
2.4,0.7,2.3869346733668344,0.6542713567839197
2.4,0.7,2.9748743718592965,0.7869346733668343
2.4,0.7,2.914572864321608,0.7869346733668343
2.4,0.7,2.5979899497487438,0.714572864321608
2.4,0.7,2.2361809045226133,0.6462311557788945
2.4,0.7,2.3869346733668344,0.6542713567839197
2.4,0.7,2.251256281407035,0.6582914572864322
2.4,0.7,2.567839195979899,0.7587939698492463
2.4,0.7,1.8894472361809045,0.49346733668341713
2.4,0.7,2.0552763819095476,0.5859296482412061
