TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.8,0.94,3.020100502512563,0.9638190954773871
2.8,0.94,2.0703517587939695,0.7748743718592965
2.8,0.94,3.0351758793969847,0.9517587939698493
2.8,0.94,3.201005025125628,0.9798994974874373
2.8,0.94,2.251256281407035,0.9316582914572866
2.8,0.94,3.0954773869346734,0.9035175879396986
2.8,0.94,2.251256281407035,0.8753768844221106
2.8,0.94,2.6733668341708543,0.9155778894472362
2.8,0.94,2.8844221105527637,0.9236180904522613
2.8,0.94,3.2763819095477387,0.9597989949748744
2.8,0.94,2.3718592964824117,0.8834170854271357
2.8,0.94,2.492462311557789,0.8432160804020101
2.8,0.94,3.728643216080402,0.9638190954773871
2.8,0.94,2.1758793969849246,0.8512562814070352
2.8,0.94,2.6733668341708543,0.9597989949748744
2.8,0.94,3.608040201005025,0.9597989949748744
2.8,0.94,2.2060301507537687,0.8673366834170855
2.8,0.94,2.9447236180904524,0.9236180904522613
2.8,0.94,3.1105527638190953,0.9678391959798995
2.8,0.94,3.5929648241206027,0.9758793969849247
