TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.2,0.94,1.2412060301507537,0.8472361809045228
1.2,0.94,1.120603015075377,0.5417085427135679
1.2,0.94,1.120603015075377,0.7869346733668343
1.2,0.94,1.0904522613065326,0.38090452261306534
1.2,0.94,1.1959798994974875,0.7668341708542714
1.2,0.94,1.2412060301507537,0.7427135678391961
1.2,0.94,1.2864321608040201,0.8673366834170855
1.2,0.94,1.1658291457286432,0.7386934673366834
1.2,0.94,1.135678391959799,0.8432160804020101
1.2,0.94,1.2412060301507537,0.6542713567839197
1.2,0.94,1.1055276381909547,0.40502512562814075
1.2,0.94,1.0452261306532664,0.45728643216080406
1.2,0.94,1.1959798994974875,0.7587939698492463
1.2,0.94,1.0301507537688441,0.8472361809045228
1.2,0.94,1.2110552763819096,0.7105527638190956
1.2,0.94,1.1809045226130652,0.8753768844221106
1.2,0.94,1.2562814070351758,0.863316582914573
1.2,0.94,1.120603015075377,0.3527638190954774
1.2,0.94,1.2562814070351758,0.8432160804020101
1.2,0.94,1.3316582914572863,0.8834170854271357
