TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.7,2.115577889447236,0.4894472361809046
2.6,0.7,2.2211055276381906,0.5336683417085428
2.6,0.7,3.201005025125628,0.7909547738693468
2.6,0.7,2.7939698492462313,0.7668341708542714
2.6,0.7,2.7185929648241203,0.6984924623115578
2.6,0.7,2.3115577889447234,0.5979899497487438
2.6,0.7,2.507537688442211,0.6623115577889448
2.6,0.7,2.7939698492462313,0.7748743718592965
2.6,0.7,2.5829145728643215,0.7185929648241207
2.6,0.7,2.6130653266331656,0.7065326633165829
2.6,0.7,1.979899497487437,0.48140703517587946
2.6,0.7,2.778894472361809,0.7467336683417085
2.6,0.7,3.0351758793969847,0.762814070351759
2.6,0.7,2.5979899497487438,0.7025125628140705
2.6,0.7,2.959798994974874,0.7587939698492463
2.6,0.7,2.417085427135678,0.6502512562814071
2.6,0.7,2.5527638190954773,0.6984924623115578
2.6,0.7,2.5829145728643215,0.7226130653266332
2.6,0.7,2.35678391959799,0.6221105527638191
2.6,0.7,2.7939698492462313,0.7668341708542714
